sample_index,sample_id,source_index,role
4372,ODH_charity_0616:row:4372,23487,u0
4373,ODH_charity_0616:row:4373,23490,u0
4374,ODH_charity_0616:row:4374,23493,u0
4375,ODH_charity_0616:row:4375,23494,validation
4376,ODH_charity_0616:row:4376,23508,u0
4377,ODH_charity_0616:row:4377,23509,u0
4378,ODH_charity_0616:row:4378,23518,u0
4379,ODH_charity_0616:row:4379,23519,u0
4380,ODH_charity_0616:row:4380,23520,u0
4381,ODH_charity_0616:row:4381,23521,test
4382,ODH_charity_0616:row:4382,23526,u0
4383,ODH_charity_0616:row:4383,23527,u0
4384,ODH_charity_0616:row:4384,23539,u0
4385,ODH_charity_0616:row:4385,23540,u0
4386,ODH_charity_0616:row:4386,23549,u0
4387,ODH_charity_0616:row:4387,23550,u0
4388,ODH_charity_0616:row:4388,23562,u0
4389,ODH_charity_0616:row:4389,23563,validation
4390,ODH_charity_0616:row:4390,23566,u0
4391,ODH_charity_0616:row:4391,23567,u0
4392,ODH_charity_0616:row:4392,23579,u0
4393,ODH_charity_0616:row:4393,23580,u0
4394,ODH_charity_0616:row:4394,23591,u0
4395,ODH_charity_0616:row:4395,23592,u0
4396,ODH_charity_0616:row:4396,23599,u0
4397,ODH_charity_0616:row:4397,23600,u0
4398,ODH_charity_0616:row:4398,23622,u0
4399,ODH_charity_0616:row:4399,23623,l0
4400,ODH_charity_0616:row:4400,23626,u0
4401,ODH_charity_0616:row:4401,23627,u0
4402,ODH_charity_0616:row:4402,23634,u0
4403,ODH_charity_0616:row:4403,23635,u0
4404,ODH_charity_0616:row:4404,23646,test
4405,ODH_charity_0616:row:4405,23647,u0
4406,ODH_charity_0616:row:4406,23654,u0
4407,ODH_charity_0616:row:4407,23655,excluded
4408,ODH_charity_0616:row:4408,23656,u0
4409,ODH_charity_0616:row:4409,23657,excluded
4410,ODH_charity_0616:row:4410,23668,u0
4411,ODH_charity_0616:row:4411,23669,validation
4412,ODH_charity_0616:row:4412,23677,u0
4413,ODH_charity_0616:row:4413,23678,u0
4414,ODH_charity_0616:row:4414,23687,u0
4415,ODH_charity_0616:row:4415,23688,excluded
4416,ODH_charity_0616:row:4416,23689,u0
4417,ODH_charity_0616:row:4417,23690,excluded
4418,ODH_charity_0616:row:4418,23694,l0
4419,ODH_charity_0616:row:4419,23695,excluded
4420,ODH_charity_0616:row:4420,23703,u0
4421,ODH_charity_0616:row:4421,23704,excluded
4422,ODH_charity_0616:row:4422,23706,u0
4423,ODH_charity_0616:row:4423,23707,u0
4424,ODH_charity_0616:row:4424,23708,u0
4425,ODH_charity_0616:row:4425,23714,u0
4426,ODH_charity_0616:row:4426,23715,u0
4427,ODH_charity_0616:row:4427,23716,u0
4428,ODH_charity_0616:row:4428,23717,u0
4429,ODH_charity_0616:row:4429,23720,u0
4430,ODH_charity_0616:row:4430,23721,u0
4431,ODH_charity_0616:row:4431,23722,u0
4432,ODH_charity_0616:row:4432,23723,u0
4433,ODH_charity_0616:row:4433,23726,u0
4434,ODH_charity_0616:row:4434,23727,u0
4435,ODH_charity_0616:row:4435,23728,u0
4436,ODH_charity_0616:row:4436,23735,u0
4437,ODH_charity_0616:row:4437,23736,u0
4438,ODH_charity_0616:row:4438,23758,u0
4439,ODH_charity_0616:row:4439,23759,l0
4440,ODH_charity_0616:row:4440,23761,u0
4441,ODH_charity_0616:row:4441,23762,u0
4442,ODH_charity_0616:row:4442,23767,u0
4443,ODH_charity_0616:row:4443,23768,u0
4444,ODH_charity_0616:row:4444,23784,u0
4445,ODH_charity_0616:row:4445,23785,u0
4446,ODH_charity_0616:row:4446,23788,u0
4447,ODH_charity_0616:row:4447,23789,u0
4448,ODH_charity_0616:row:4448,23796,l0
4449,ODH_charity_0616:row:4449,23797,u0
4450,ODH_charity_0616:row:4450,23798,u0
4451,ODH_charity_0616:row:4451,23801,u0
4452,ODH_charity_0616:row:4452,23802,u0
4453,ODH_charity_0616:row:4453,23814,u0
4454,ODH_charity_0616:row:4454,23815,u0
4455,ODH_charity_0616:row:4455,23822,u0
4456,ODH_charity_0616:row:4456,23828,u0
4457,ODH_charity_0616:row:4457,23829,u0
4458,ODH_charity_0616:row:4458,23837,u0
4459,ODH_charity_0616:row:4459,23838,u0
4460,ODH_charity_0616:row:4460,23843,u0
4461,ODH_charity_0616:row:4461,23844,l0
4462,ODH_charity_0616:row:4462,23845,u0
4463,ODH_charity_0616:row:4463,23846,u0
4464,ODH_charity_0616:row:4464,23847,u0
4465,ODH_charity_0616:row:4465,23848,u0
4466,ODH_charity_0616:row:4466,23849,u0
4467,ODH_charity_0616:row:4467,23860,validation
4468,ODH_charity_0616:row:4468,23861,u0
4469,ODH_charity_0616:row:4469,23866,u0
4470,ODH_charity_0616:row:4470,23867,u0
4471,ODH_charity_0616:row:4471,23871,test
4472,ODH_charity_0616:row:4472,23882,u0
4473,ODH_charity_0616:row:4473,23883,test
4474,ODH_charity_0616:row:4474,23899,l0
4475,ODH_charity_0616:row:4475,23900,u0
4476,ODH_charity_0616:row:4476,23903,u0
4477,ODH_charity_0616:row:4477,23904,u0
4478,ODH_charity_0616:row:4478,23905,u0
4479,ODH_charity_0616:row:4479,23906,l0
4480,ODH_charity_0616:row:4480,23913,u0
4481,ODH_charity_0616:row:4481,23914,u0
4482,ODH_charity_0616:row:4482,23917,u0
4483,ODH_charity_0616:row:4483,23918,validation
4484,ODH_charity_0616:row:4484,23919,l0
4485,ODH_charity_0616:row:4485,23920,u0
4486,ODH_charity_0616:row:4486,23938,u0
4487,ODH_charity_0616:row:4487,23939,u0
4488,ODH_charity_0616:row:4488,23940,u0
4489,ODH_charity_0616:row:4489,23941,u0
4490,ODH_charity_0616:row:4490,23944,u0
4491,ODH_charity_0616:row:4491,23945,u0
4492,ODH_charity_0616:row:4492,23946,u0
4493,ODH_charity_0616:row:4493,23955,u0
4494,ODH_charity_0616:row:4494,23956,u0
4495,ODH_charity_0616:row:4495,23958,u0
4496,ODH_charity_0616:row:4496,23959,u0
4497,ODH_charity_0616:row:4497,23970,validation
4498,ODH_charity_0616:row:4498,23971,u0
4499,ODH_charity_0616:row:4499,23976,u0
4500,ODH_charity_0616:row:4500,23977,u0
4501,ODH_charity_0616:row:4501,23984,u0
4502,ODH_charity_0616:row:4502,23985,u0
4503,ODH_charity_0616:row:4503,23986,u0
4504,ODH_charity_0616:row:4504,23989,u0
4505,ODH_charity_0616:row:4505,23990,u0
4506,ODH_charity_0616:row:4506,23993,u0
4507,ODH_charity_0616:row:4507,23994,u0
4508,ODH_charity_0616:row:4508,24006,l0
4509,ODH_charity_0616:row:4509,24007,u0
4510,ODH_charity_0616:row:4510,24008,u0
4511,ODH_charity_0616:row:4511,24009,u0
4512,ODH_charity_0616:row:4512,24013,test
4513,ODH_charity_0616:row:4513,24014,l0
4514,ODH_charity_0616:row:4514,24036,u0
4515,ODH_charity_0616:row:4515,24037,u0
4516,ODH_charity_0616:row:4516,24038,u0
4517,ODH_charity_0616:row:4517,24039,l0
4518,ODH_charity_0616:row:4518,24040,u0
4519,ODH_charity_0616:row:4519,24041,u0
4520,ODH_charity_0616:row:4520,24049,u0
4521,ODH_charity_0616:row:4521,24050,u0
4522,ODH_charity_0616:row:4522,24064,u0
4523,ODH_charity_0616:row:4523,24065,u0
4524,ODH_charity_0616:row:4524,24066,u0
4525,ODH_charity_0616:row:4525,24067,u0
4526,ODH_charity_0616:row:4526,24068,u0
4527,ODH_charity_0616:row:4527,24069,u0
4528,ODH_charity_0616:row:4528,24070,u0
4529,ODH_charity_0616:row:4529,24073,u0
4530,ODH_charity_0616:row:4530,24074,u0
4531,ODH_charity_0616:row:4531,24075,u0
4532,ODH_charity_0616:row:4532,24076,u0
4533,ODH_charity_0616:row:4533,24084,validation
4534,ODH_charity_0616:row:4534,24085,u0
4535,ODH_charity_0616:row:4535,24090,u0
4536,ODH_charity_0616:row:4536,24091,u0
4537,ODH_charity_0616:row:4537,24092,l0
4538,ODH_charity_0616:row:4538,24093,u0
4539,ODH_charity_0616:row:4539,24094,u0
4540,ODH_charity_0616:row:4540,24095,u0
4541,ODH_charity_0616:row:4541,24098,u0
4542,ODH_charity_0616:row:4542,24099,test
4543,ODH_charity_0616:row:4543,24100,u0
4544,ODH_charity_0616:row:4544,24101,u0
4545,ODH_charity_0616:row:4545,24108,u0
4546,ODH_charity_0616:row:4546,24117,validation
4547,ODH_charity_0616:row:4547,24126,u0
4548,ODH_charity_0616:row:4548,24127,l0
4549,ODH_charity_0616:row:4549,24128,u0
4550,ODH_charity_0616:row:4550,24129,u0
4551,ODH_charity_0616:row:4551,24137,u0
4552,ODH_charity_0616:row:4552,24138,l0
4553,ODH_charity_0616:row:4553,24149,test
4554,ODH_charity_0616:row:4554,24150,u0
4555,ODH_charity_0616:row:4555,24151,u0
4556,ODH_charity_0616:row:4556,24152,u0
4557,ODH_charity_0616:row:4557,24153,u0
4558,ODH_charity_0616:row:4558,24154,u0
4559,ODH_charity_0616:row:4559,24175,u0
4560,ODH_charity_0616:row:4560,24176,u0
4561,ODH_charity_0616:row:4561,24199,u0
4562,ODH_charity_0616:row:4562,24200,test
4563,ODH_charity_0616:row:4563,24214,u0
4564,ODH_charity_0616:row:4564,24215,l0
4565,ODH_charity_0616:row:4565,24221,u0
4566,ODH_charity_0616:row:4566,24236,u0
4567,ODH_charity_0616:row:4567,24237,l0
4568,ODH_charity_0616:row:4568,24238,u0
4569,ODH_charity_0616:row:4569,24239,u0
4570,ODH_charity_0616:row:4570,24250,u0
4571,ODH_charity_0616:row:4571,24251,u0
4572,ODH_charity_0616:row:4572,24254,u0
4573,ODH_charity_0616:row:4573,24255,u0
4574,ODH_charity_0616:row:4574,24258,u0
4575,ODH_charity_0616:row:4575,24259,u0
4576,ODH_charity_0616:row:4576,24264,test
4577,ODH_charity_0616:row:4577,24265,u0
4578,ODH_charity_0616:row:4578,24279,u0
4579,ODH_charity_0616:row:4579,24280,u0
4580,ODH_charity_0616:row:4580,24281,u0
4581,ODH_charity_0616:row:4581,24282,u0
4582,ODH_charity_0616:row:4582,24283,u0
4583,ODH_charity_0616:row:4583,24284,u0
4584,ODH_charity_0616:row:4584,24285,u0
4585,ODH_charity_0616:row:4585,24311,u0
4586,ODH_charity_0616:row:4586,24312,u0
4587,ODH_charity_0616:row:4587,24313,u0
4588,ODH_charity_0616:row:4588,24314,u0
4589,ODH_charity_0616:row:4589,24319,u0
4590,ODH_charity_0616:row:4590,24320,l0
4591,ODH_charity_0616:row:4591,24321,u0
4592,ODH_charity_0616:row:4592,24322,u0
4593,ODH_charity_0616:row:4593,24325,l0
4594,ODH_charity_0616:row:4594,24326,u0
4595,ODH_charity_0616:row:4595,24327,u0
4596,ODH_charity_0616:row:4596,24328,u0
4597,ODH_charity_0616:row:4597,24332,u0
4598,ODH_charity_0616:row:4598,24333,u0
4599,ODH_charity_0616:row:4599,24338,u0
4600,ODH_charity_0616:row:4600,24339,u0
4601,ODH_charity_0616:row:4601,24357,u0
4602,ODH_charity_0616:row:4602,24360,u0
4603,ODH_charity_0616:row:4603,24361,u0
4604,ODH_charity_0616:row:4604,24362,u0
4605,ODH_charity_0616:row:4605,24363,u0
4606,ODH_charity_0616:row:4606,24364,u0
4607,ODH_charity_0616:row:4607,24384,u0
4608,ODH_charity_0616:row:4608,24395,u0
4609,ODH_charity_0616:row:4609,24396,u0
4610,ODH_charity_0616:row:4610,24397,u0
4611,ODH_charity_0616:row:4611,24398,u0
4612,ODH_charity_0616:row:4612,24399,u0
4613,ODH_charity_0616:row:4613,24400,u0
4614,ODH_charity_0616:row:4614,24401,u0
4615,ODH_charity_0616:row:4615,24412,u0
4616,ODH_charity_0616:row:4616,24413,u0
4617,ODH_charity_0616:row:4617,24416,l0
4618,ODH_charity_0616:row:4618,24417,validation
4619,ODH_charity_0616:row:4619,24418,u0
4620,ODH_charity_0616:row:4620,24419,validation
4621,ODH_charity_0616:row:4621,24422,u0
4622,ODH_charity_0616:row:4622,24423,u0
4623,ODH_charity_0616:row:4623,24424,u0
4624,ODH_charity_0616:row:4624,24425,u0
4625,ODH_charity_0616:row:4625,24426,l0
4626,ODH_charity_0616:row:4626,24427,u0
4627,ODH_charity_0616:row:4627,24429,u0
4628,ODH_charity_0616:row:4628,24430,u0
4629,ODH_charity_0616:row:4629,24449,u0
4630,ODH_charity_0616:row:4630,24450,u0
4631,ODH_charity_0616:row:4631,24451,l0
4632,ODH_charity_0616:row:4632,24453,u0
4633,ODH_charity_0616:row:4633,24454,validation
4634,ODH_charity_0616:row:4634,24465,validation
4635,ODH_charity_0616:row:4635,24466,test
4636,ODH_charity_0616:row:4636,24469,u0
4637,ODH_charity_0616:row:4637,24470,u0
4638,ODH_charity_0616:row:4638,24475,u0
4639,ODH_charity_0616:row:4639,24476,u0
4640,ODH_charity_0616:row:4640,24489,u0
4641,ODH_charity_0616:row:4641,24490,u0
4642,ODH_charity_0616:row:4642,24492,u0
4643,ODH_charity_0616:row:4643,24499,u0
4644,ODH_charity_0616:row:4644,24500,u0
4645,ODH_charity_0616:row:4645,24501,u0
4646,ODH_charity_0616:row:4646,24502,l0
4647,ODH_charity_0616:row:4647,24503,test
4648,ODH_charity_0616:row:4648,24504,u0
4649,ODH_charity_0616:row:4649,24507,u0
4650,ODH_charity_0616:row:4650,24508,l0
4651,ODH_charity_0616:row:4651,24511,u0
4652,ODH_charity_0616:row:4652,24512,u0
4653,ODH_charity_0616:row:4653,24515,validation
4654,ODH_charity_0616:row:4654,24516,test
4655,ODH_charity_0616:row:4655,24519,u0
4656,ODH_charity_0616:row:4656,24520,u0
4657,ODH_charity_0616:row:4657,24523,u0
4658,ODH_charity_0616:row:4658,24524,u0
4659,ODH_charity_0616:row:4659,24532,u0
4660,ODH_charity_0616:row:4660,24533,test
4661,ODH_charity_0616:row:4661,24538,u0
4662,ODH_charity_0616:row:4662,24539,u0
4663,ODH_charity_0616:row:4663,24540,u0
4664,ODH_charity_0616:row:4664,24541,u0
4665,ODH_charity_0616:row:4665,24542,u0
4666,ODH_charity_0616:row:4666,24543,u0
4667,ODH_charity_0616:row:4667,24557,test
4668,ODH_charity_0616:row:4668,24558,l0
4669,ODH_charity_0616:row:4669,24559,test
4670,ODH_charity_0616:row:4670,24560,u0
4671,ODH_charity_0616:row:4671,24570,u0
4672,ODH_charity_0616:row:4672,24571,u0
4673,ODH_charity_0616:row:4673,24575,u0
4674,ODH_charity_0616:row:4674,24576,u0
4675,ODH_charity_0616:row:4675,24585,l0
4676,ODH_charity_0616:row:4676,24586,u0
4677,ODH_charity_0616:row:4677,24591,u0
4678,ODH_charity_0616:row:4678,24592,l0
4679,ODH_charity_0616:row:4679,24593,u0
4680,ODH_charity_0616:row:4680,24594,u0
4681,ODH_charity_0616:row:4681,24597,test
4682,ODH_charity_0616:row:4682,24598,u0
4683,ODH_charity_0616:row:4683,24599,u0
4684,ODH_charity_0616:row:4684,24600,validation
4685,ODH_charity_0616:row:4685,24609,test
4686,ODH_charity_0616:row:4686,24610,u0
4687,ODH_charity_0616:row:4687,24627,l0
4688,ODH_charity_0616:row:4688,24638,u0
4689,ODH_charity_0616:row:4689,24639,u0
4690,ODH_charity_0616:row:4690,24643,u0
4691,ODH_charity_0616:row:4691,24644,u0
4692,ODH_charity_0616:row:4692,24651,l0
4693,ODH_charity_0616:row:4693,24652,l0
4694,ODH_charity_0616:row:4694,24660,validation
4695,ODH_charity_0616:row:4695,24661,u0
4696,ODH_charity_0616:row:4696,24662,u0
4697,ODH_charity_0616:row:4697,24663,validation
4698,ODH_charity_0616:row:4698,24664,u0
4699,ODH_charity_0616:row:4699,24684,u0
4700,ODH_charity_0616:row:4700,24685,u0
4701,ODH_charity_0616:row:4701,24691,u0
4702,ODH_charity_0616:row:4702,24692,u0
4703,ODH_charity_0616:row:4703,24703,u0
4704,ODH_charity_0616:row:4704,24704,u0
4705,ODH_charity_0616:row:4705,24711,test
4706,ODH_charity_0616:row:4706,24714,u0
4707,ODH_charity_0616:row:4707,24715,u0
4708,ODH_charity_0616:row:4708,24720,u0
4709,ODH_charity_0616:row:4709,24722,excluded
4710,ODH_charity_0616:row:4710,24723,excluded
4711,ODH_charity_0616:row:4711,24763,u0
4712,ODH_charity_0616:row:4712,24764,validation
4713,ODH_charity_0616:row:4713,24769,u0
4714,ODH_charity_0616:row:4714,24770,u0
4715,ODH_charity_0616:row:4715,24773,u0
4716,ODH_charity_0616:row:4716,24774,u0
4717,ODH_charity_0616:row:4717,24780,u0
4718,ODH_charity_0616:row:4718,24781,u0
4719,ODH_charity_0616:row:4719,24784,u0
4720,ODH_charity_0616:row:4720,24785,u0
4721,ODH_charity_0616:row:4721,24786,validation
4722,ODH_charity_0616:row:4722,24787,u0
4723,ODH_charity_0616:row:4723,24788,test
4724,ODH_charity_0616:row:4724,24789,u0
4725,ODH_charity_0616:row:4725,24792,u0
4726,ODH_charity_0616:row:4726,24793,validation
4727,ODH_charity_0616:row:4727,24796,u0
4728,ODH_charity_0616:row:4728,24797,u0
4729,ODH_charity_0616:row:4729,24800,u0
4730,ODH_charity_0616:row:4730,24801,u0
4731,ODH_charity_0616:row:4731,24811,u0
4732,ODH_charity_0616:row:4732,24812,u0
4733,ODH_charity_0616:row:4733,24813,test
4734,ODH_charity_0616:row:4734,24814,u0
4735,ODH_charity_0616:row:4735,24830,u0
4736,ODH_charity_0616:row:4736,24831,l0
4737,ODH_charity_0616:row:4737,24857,u0
4738,ODH_charity_0616:row:4738,24858,test
4739,ODH_charity_0616:row:4739,24877,u0
4740,ODH_charity_0616:row:4740,24878,u0
4741,ODH_charity_0616:row:4741,24897,test
4742,ODH_charity_0616:row:4742,24898,u0
4743,ODH_charity_0616:row:4743,24899,test
4744,ODH_charity_0616:row:4744,24900,test
4745,ODH_charity_0616:row:4745,24911,l0
4746,ODH_charity_0616:row:4746,24912,u0
4747,ODH_charity_0616:row:4747,24938,u0
4748,ODH_charity_0616:row:4748,24939,u0
4749,ODH_charity_0616:row:4749,24952,u0
4750,ODH_charity_0616:row:4750,24953,u0
4751,ODH_charity_0616:row:4751,24958,u0
4752,ODH_charity_0616:row:4752,24959,u0
4753,ODH_charity_0616:row:4753,24965,validation
4754,ODH_charity_0616:row:4754,24966,test
4755,ODH_charity_0616:row:4755,24969,u0
4756,ODH_charity_0616:row:4756,24970,u0
4757,ODH_charity_0616:row:4757,24971,u0
4758,ODH_charity_0616:row:4758,24972,u0
4759,ODH_charity_0616:row:4759,24973,u0
4760,ODH_charity_0616:row:4760,24974,u0
4761,ODH_charity_0616:row:4761,24975,u0
4762,ODH_charity_0616:row:4762,24976,u0
4763,ODH_charity_0616:row:4763,24984,u0
4764,ODH_charity_0616:row:4764,24985,u0
4765,ODH_charity_0616:row:4765,24986,u0
4766,ODH_charity_0616:row:4766,24987,u0
4767,ODH_charity_0616:row:4767,25006,u0
4768,ODH_charity_0616:row:4768,25007,u0
4769,ODH_charity_0616:row:4769,25008,l0
4770,ODH_charity_0616:row:4770,25009,u0
4771,ODH_charity_0616:row:4771,25012,test
4772,ODH_charity_0616:row:4772,25013,u0
4773,ODH_charity_0616:row:4773,25014,u0
4774,ODH_charity_0616:row:4774,25015,u0
4775,ODH_charity_0616:row:4775,25030,u0
4776,ODH_charity_0616:row:4776,25031,u0
4777,ODH_charity_0616:row:4777,25041,u0
4778,ODH_charity_0616:row:4778,25042,validation
4779,ODH_charity_0616:row:4779,25045,u0
4780,ODH_charity_0616:row:4780,25046,u0
4781,ODH_charity_0616:row:4781,25047,u0
4782,ODH_charity_0616:row:4782,25052,u0
4783,ODH_charity_0616:row:4783,25053,u0
4784,ODH_charity_0616:row:4784,25072,u0
4785,ODH_charity_0616:row:4785,25073,u0
4786,ODH_charity_0616:row:4786,25082,u0
4787,ODH_charity_0616:row:4787,25083,u0
4788,ODH_charity_0616:row:4788,25084,u0
4789,ODH_charity_0616:row:4789,25085,u0
4790,ODH_charity_0616:row:4790,25086,u0
4791,ODH_charity_0616:row:4791,25090,u0
4792,ODH_charity_0616:row:4792,25091,u0
4793,ODH_charity_0616:row:4793,25093,u0
4794,ODH_charity_0616:row:4794,25094,u0
4795,ODH_charity_0616:row:4795,25111,u0
4796,ODH_charity_0616:row:4796,25112,u0
4797,ODH_charity_0616:row:4797,25115,u0
4798,ODH_charity_0616:row:4798,25116,u0
4799,ODH_charity_0616:row:4799,25117,validation
4800,ODH_charity_0616:row:4800,25118,u0
4801,ODH_charity_0616:row:4801,25121,u0
4802,ODH_charity_0616:row:4802,25122,validation
4803,ODH_charity_0616:row:4803,25131,u0
4804,ODH_charity_0616:row:4804,25132,u0
4805,ODH_charity_0616:row:4805,25133,u0
4806,ODH_charity_0616:row:4806,25134,u0
4807,ODH_charity_0616:row:4807,25148,l0
4808,ODH_charity_0616:row:4808,25149,u0
4809,ODH_charity_0616:row:4809,25150,u0
4810,ODH_charity_0616:row:4810,25151,u0
4811,ODH_charity_0616:row:4811,25152,u0
4812,ODH_charity_0616:row:4812,25153,u0
4813,ODH_charity_0616:row:4813,25156,u0
4814,ODH_charity_0616:row:4814,25157,u0
4815,ODH_charity_0616:row:4815,25162,u0
4816,ODH_charity_0616:row:4816,25163,u0
4817,ODH_charity_0616:row:4817,25164,u0
4818,ODH_charity_0616:row:4818,25165,u0
4819,ODH_charity_0616:row:4819,25180,u0
4820,ODH_charity_0616:row:4820,25181,u0
4821,ODH_charity_0616:row:4821,25182,u0
4822,ODH_charity_0616:row:4822,25183,u0
4823,ODH_charity_0616:row:4823,25187,u0
4824,ODH_charity_0616:row:4824,25197,test
4825,ODH_charity_0616:row:4825,25198,u0
4826,ODH_charity_0616:row:4826,25201,u0
4827,ODH_charity_0616:row:4827,25202,u0
4828,ODH_charity_0616:row:4828,25207,u0
4829,ODH_charity_0616:row:4829,25208,u0
4830,ODH_charity_0616:row:4830,25215,u0
4831,ODH_charity_0616:row:4831,25217,u0
4832,ODH_charity_0616:row:4832,25218,u0
4833,ODH_charity_0616:row:4833,25226,u0
4834,ODH_charity_0616:row:4834,25227,u0
4835,ODH_charity_0616:row:4835,25228,u0
4836,ODH_charity_0616:row:4836,25229,l0
4837,ODH_charity_0616:row:4837,25232,u0
4838,ODH_charity_0616:row:4838,25233,u0
4839,ODH_charity_0616:row:4839,25236,u0
4840,ODH_charity_0616:row:4840,25237,u0
4841,ODH_charity_0616:row:4841,25240,u0
4842,ODH_charity_0616:row:4842,25241,l0
4843,ODH_charity_0616:row:4843,25272,u0
4844,ODH_charity_0616:row:4844,25273,u0
4845,ODH_charity_0616:row:4845,25277,u0
4846,ODH_charity_0616:row:4846,25278,u0
4847,ODH_charity_0616:row:4847,25285,u0
4848,ODH_charity_0616:row:4848,25288,u0
4849,ODH_charity_0616:row:4849,25289,u0
4850,ODH_charity_0616:row:4850,25293,u0
4851,ODH_charity_0616:row:4851,25294,u0
4852,ODH_charity_0616:row:4852,25297,u0
4853,ODH_charity_0616:row:4853,25298,u0
4854,ODH_charity_0616:row:4854,25302,u0
4855,ODH_charity_0616:row:4855,25303,u0
4856,ODH_charity_0616:row:4856,25308,u0
4857,ODH_charity_0616:row:4857,25309,u0
4858,ODH_charity_0616:row:4858,25316,u0
4859,ODH_charity_0616:row:4859,25317,validation
4860,ODH_charity_0616:row:4860,25321,u0
4861,ODH_charity_0616:row:4861,25346,l0
4862,ODH_charity_0616:row:4862,25347,u0
4863,ODH_charity_0616:row:4863,25353,u0
4864,ODH_charity_0616:row:4864,25354,validation
4865,ODH_charity_0616:row:4865,25359,u0
4866,ODH_charity_0616:row:4866,25360,u0
4867,ODH_charity_0616:row:4867,25361,u0
4868,ODH_charity_0616:row:4868,25362,u0
4869,ODH_charity_0616:row:4869,25389,test
4870,ODH_charity_0616:row:4870,25390,u0
4871,ODH_charity_0616:row:4871,25402,test
4872,ODH_charity_0616:row:4872,25403,u0
4873,ODH_charity_0616:row:4873,25410,u0
4874,ODH_charity_0616:row:4874,25411,u0
4875,ODH_charity_0616:row:4875,25412,u0
4876,ODH_charity_0616:row:4876,25413,l0
4877,ODH_charity_0616:row:4877,25414,u0
4878,ODH_charity_0616:row:4878,25422,l0
4879,ODH_charity_0616:row:4879,25425,u0
4880,ODH_charity_0616:row:4880,25426,u0
4881,ODH_charity_0616:row:4881,25429,u0
4882,ODH_charity_0616:row:4882,25435,u0
4883,ODH_charity_0616:row:4883,25436,u0
4884,ODH_charity_0616:row:4884,25437,u0
4885,ODH_charity_0616:row:4885,25444,validation
4886,ODH_charity_0616:row:4886,25445,test
4887,ODH_charity_0616:row:4887,25457,u0
4888,ODH_charity_0616:row:4888,25458,u0
4889,ODH_charity_0616:row:4889,25472,u0
4890,ODH_charity_0616:row:4890,25473,u0
4891,ODH_charity_0616:row:4891,25486,u0
4892,ODH_charity_0616:row:4892,25487,u0
4893,ODH_charity_0616:row:4893,25490,u0
4894,ODH_charity_0616:row:4894,25491,u0
4895,ODH_charity_0616:row:4895,25492,test
4896,ODH_charity_0616:row:4896,25493,u0
4897,ODH_charity_0616:row:4897,25498,u0
4898,ODH_charity_0616:row:4898,25499,u0
